Arnold Schwarzenegger	Running Man, The (1987)	$27,000,000 (estimated)	$38,122,105 (USA) (17 July 2012);;$29,084,695 (USA) (6 December 1987);;$25,085,126 (USA) (29 November 1987);;$15,924,720 (USA) (22 November 1987);;$8,117,465 (USA) (15 November 1987);;$38,122,105 (USA);;AUD 955,448 (Australia);;SEK 2,260,552 (Sweden)	USA::13 November 1987
Arnold Schwarzenegger	Predator (1987)	$15,000,000 (estimated)	$56,471,713 (USA) (20 September 1987);;$56,289,343 (USA) (13 September 1987);;$56,072,497 (USA) (7 September 1987);;$55,844,635 (USA) (30 August 1987);;$55,546,576 (USA) (23 August 1987);;$55,100,567 (USA) (16 August 1987);;$54,355,221 (USA) (9 August 1987);;$53,268,708 (USA) (2 August 1987);;$51,893,251 (USA) (26 July 1987);;$49,985,393 (USA) (19 July 1987);;$46,854,315 (USA) (12 July 1987);;$41,775,223 (USA) (5 July 1987);;$34,925,416 (USA) (28 June 1987);;$25,738,838 (USA) (21 June 1987);;$12,031,638 (USA) (14 June 1987);;$59,735,548 (USA);;£2,517,131 (UK) (3 March 1988);;£2,390,900 (UK) (4 February 1988);;£2,039,590 (UK) (28 January 1988);;£1,721,073 (UK) (21 January 1988);;£1,113,612 (UK) (14 January 1988);;£2,511,120 (UK) (7 January 1987);;£131,502 (UK) (7 January 1987);;$4,527,324 (UK);;£2,646,237 (UK);;$98,235,548 (Worldwide) ( 1987);;$38,532,010 (Non-USA);;AUD 1,864,015 (Australia);;$2,538,082 (Germany);;SEK 3,076,656 (Sweden);;DEM 4,600,085 (West Germany) (21 October 1987);;DEM 4,435,208 (West Germany) (14 October 1987);;DEM 4,190,699 (West Germany) (7 October 1987);;DEM 3,837,359 (West Germany) (30 September 1987);;DEM 3,447,750 (West Germany) (23 September 1987);;DEM 2,937,604 (West Germany) (16 September 1987);;DEM 2,359,499 (West Germany) (9 September 1987);;DEM 1,546,501 (West Germany) (2 September 1987)	USA::12 June 1987
Arnold Schwarzenegger	Raw Deal (1986)	$8,500,000 (estimated)	$15,946,969 (USA) (13 July 1986);;$15,435,598 (USA) (7 July 1986);;$14,809,532 (USA) (29 June 1986);;$13,183,982 (USA) (22 June 1986);;$10,273,848 (USA) (15 June 1986);;$5,438,978 (USA) (8 June 1986);;$16,209,459 (USA);;$2,183,216 (Germany)	USA::6 June 1986
Arnold Schwarzenegger	Commando (1985)	$10,000,000 (estimated)	$34,896,317 (USA) (1 December 1985);;$33,814,199 (USA) (24 November 1985);;$32,615,695 (USA) (17 November 1985);;$31,158,395 (USA) (10 November 1985);;$29,224,523 (USA) (3 November 1985);;$26,392,936 (USA) (27 October 1985);;$22,381,921 (USA) (20 October 1985);;$16,939,579 (USA) (14 October 1985);;$7,700,015 (USA) (6 October 1985);;$35,100,000 (USA);;$57,491,000 (Worldwide) ( 1986);;$22,391,000 (Worldwide) (except USA);;$3,489,056 (Germany)	USA::4 October 1985
Arnold Schwarzenegger	Red Sonja (1985)	$17,900,000 (estimated)	$6,905,861 (USA) (11 August 1985);;$6,790,488 (USA) (4 August 1985);;$6,629,431 (USA) (28 July 1985);;$6,360,463 (USA) (21 July 1985);;$5,618,630 (USA) (14 July 1985);;$3,776,131 (USA) (7 July 1985);;$284,662 (USA) (30 June 1985);;$6,948,633 (USA);;$691,778 (Germany)	USA::3 July 1985
Arnold Schwarzenegger	Terminator, The (1984)	$6,400,000 (estimated)	$38,371,200 (USA) (27 January 1985);;$37,778,146 (USA) (20 January 1985);;$37,168,698 (USA) (13 January 1985);;$35,016,088 (USA) (6 January 1985);;$34,004,606 (USA) (25 December 1984);;$32,838,673 (USA) (16 December 1984);;$31,318,775 (USA) (9 December 1984);;$29,113,732 (USA) (2 December 1984);;$25,220,233 (USA) (25 November 1984);;$18,925,483 (USA) (18 November 1984);;$14,504,576 (USA) (11 November 1984);;$9,780,393 (USA) (4 November 1984);;$4,020,663 (USA) (28 October 1984);;$1,314,997 (UK) ( 1985);;$78,371,200 (Worldwide);;$40,000,000 (Worldwide) (except USA);;$436,055 (Germany) ( 1991);;$2,992,514 (Germany);;€1,928,803 (Spain) (20 December 2002);;SEK 2,690,178 (Sweden);;$2,556,459 (West Germany) ( 1985)	USA::26 October 1984
Arnold Schwarzenegger	Conan the Destroyer (1984)	$18,000,000 (estimated)	$25,626,879 (USA) (5 August 1984);;$24,954,841 (USA) (29 July 1984);;$23,255,676 (USA) (22 July 1984);;$20,163,007 (USA) (15 July 1984);;$15,513,373 (USA) (8 July 1984);;$6,876,678 (USA) (1 July 1984);;$31,042,035 (USA);;AUD 826,000 (Australia);;$530,210 (Germany);;SEK 2,298,033 (Sweden)	USA::29 June 1984
Arnold Schwarzenegger	Conan the Barbarian (1982)	$20,000,000 (estimated)	$38,511,612 (USA) (5 July 1982);;$37,699,542 (USA) (27 June 1982);;$36,704,314 (USA) (20 June 1982);;$35,192,677 (USA) (13 June 1982);;$32,874,759 (USA) (6 June 1982);;$28,208,895 (USA) (31 May 1982);;$20,300,066 (USA) (23 May 1982);;$9,603,139 (USA) (16 May 1982);;$39,565,475 (USA);;$68,851,475 (Worldwide) ( 1982);;$29,286,000 (Worldwide) ( 1982) (except USA);;AUD 1,822,000 (Australia);;$9,203,254 (Germany);;HKD 2,650,540 (Hong Kong) ( 1982);;SEK 3,164,869 (Sweden)	UK::2 April 1982
Arnold Schwarzenegger	Scavenger Hunt (1979)	U	U	USA::21 December 1979
Arnold Schwarzenegger	Villain, The (1979)	U	U	USA::20 July 1979 (New York City, New York)
Arnold Schwarzenegger	Stay Hungry (1976)	U	U	USA::23 April 1976
Arnold Schwarzenegger	Long Goodbye, The (1973)	U	U	USA::7 March 1973
Arnold Schwarzenegger	Hercules in New York (1969)	U	U	USA::16 December 1969 (New York City, New York)
Arnold Schwarzenegger	Terminator 3: Rise of the Machines (2003)	$200,000,000 (estimated);$170,000,000 (estimated)	$150,350,192 (USA) (19 October 2003);;$150,317,213 (USA) (12 October 2003);;$150,252,753 (USA) (5 October 2003);;$150,147,697 (USA) (28 September 2003);;$150,137,697 (USA) (28 September 2003);;$149,891,208 (USA) (21 September 2003);;$149,543,038 (USA) (14 September 2003);;$149,354,165 (USA) (7 September 2003);;$149,093,559 (USA) (31 August 2003);;$148,479,554 (USA) (24 August 2003);;$147,611,218 (USA) (17 August 2003);;$145,987,605 (USA) (10 August 2003);;$142,853,468 (USA) (3 August 2003);;$137,459,813 (USA) (27 July 2003);;$127,893,786 (USA) (20 July 2003);;$110,313,912 (USA) (13 July 2003);;$72,387,461 (USA) (6 July 2003);;$150,371,112 (USA);;£18,789,175 (UK) (21 September 2003);;£18,622,818 (UK) (14 September 2003);;£18,280,787 (UK) (7 September 2003);;£17,669,984 (UK) (31 August 2003);;£16,418,864 (UK) (24 August 2003);;£14,550,687 (UK) (17 August 2003);;£11,399,962 (UK) (10 August 2003);;£6,080,369 (UK) (3 August 2003);;$277,271,324 (Worldwide) (29 December 2003) (except USA);;$433,371,112 (Worldwide) (30 October 2003);;$277,120,358 (Worldwide) (6 October 2003) (except USA);;$283,000,000 (Worldwide) (except USA);;ARS 2,016,286 (Argentina) (29 July 2003);;ARS 1,591,650 (Argentina) (22 July 2003);;ARS 1,081,302 (Argentina) (15 July 2003);;$1,543,372 (Hong Kong) (15 July 2003);;$312,768 (Hong Kong) (13 July 2003);;$1,135,708 (Hong Kong) (13 July 2003);;$224,368 (Hong Kong) (10 July 2003);;INR 102,481,000 (India) (29 August 2003);;INR 99,081,000 (India) (22 August 2003);;INR 92,581,000 (India) (15 August 2003);;INR 80,046,000 (India) (8 August 2003);;INR 52,471,000 (India) (1 August 2003);;€5,433,178 (Italy) (14 December 2003);;€5,431,811 (Italy) (23 November 2003);;€5,429,702 (Italy) (20 November 2003);;ITL 5,428,408 (Italy) (9 November 2003);;€5,428,069 (Italy) (2 November 2003);;€5,405,155 (Italy) (19 October 2003);;€5,310,265 (Italy) (12 October 2003);;€4,110,308 (Italy) (28 September 2003);;€2,107,698 (Italy) (21 September 2003);;$32,780,580 (Japan) (27 July 2003);;$29,007,954 (Japan) (20 July 2003);;$12,359,141 (Japan) (13 July 2003);;€11,573,990 (Spain) (7 September 2003);;€11,322,290 (Spain) (31 August 2003);;€10,716,780 (Spain) (24 August 2003);;€9,688,341 (Spain) (17 August 2003);;€7,960,747 (Spain) (10 August 2003);;€4,779,151 (Spain) (3 August 2003)	USA::30 June 2003 (Westwood, California)
Arnold Schwarzenegger	Terminator 3: Rise of the Machines (2003) (VG)	U	U	USA::25 November 2003
Arnold Schwarzenegger	Terminator 2: Judgment Day (1991)	$102,000,000 (estimated)	$198,116,802 (USA) (14 October 1991);;$197,063,519 (USA) (6 October 1991);;$195,572,034 (USA) (29 September 1991);;$193,624,962 (USA) (22 September 1991);;$190,746,136 (USA) (15 September 1991);;$187,253,083 (USA) (8 September 1991);;$183,122,792 (USA) (2 September 1991);;$175,583,219 (USA) (25 August 1991);;$168,449,764 (USA) (19 August 1991);;$159,166,629 (USA) (11 August 1991);;$147,713,569 (USA) (4 August 1991);;$133,612,304 (USA) (28 July 1991);;$115,314,239 (USA) (21 July 1991);;$90,429,618 (USA) (14 July 1991);;$52,306,548 (USA) (7 July 1991);;$204,843,350 (USA);;$7,718,405 (UK) (22 August 1991);;£18,179,000 (UK);;$519,843,345 (Worldwide);;$315,000,000 (Worldwide) (except USA);;$3,364,825 (Australia) (11 September 1991);;AUD 14,641,871 (Australia);;$7,111,685 (Germany) (30 October 1991);;HKD 27,896,165 (Hong Kong) (10 October 1991);;€9,951,864 (Spain)	USA::1 July 1991 (Century City, California)
Arnold Schwarzenegger	Terminator 2: Judgment Day (1991) (VG)	U	U	USA::31 October 1991
Arnold Schwarzenegger	"Go Figure!" (2013)	U	U	UK::21 June 2013
Arnold Schwarzenegger	"Liberty's Kids: Est. 1776" (2002)	U	U	USA::2 September 2002
Arnold Schwarzenegger	Lincoln (1992) (TV)	U	U	USA::26 December 1992
Arnold Schwarzenegger	Christmas in Connecticut (1992) (TV)	U	U	USA::13 April 1992
Arnold Schwarzenegger	"Tales from the Crypt" (1989)	U	U	USA::10 June 1989
Arnold Schwarzenegger	Jayne Mansfield Story, The (1980) (TV)	U	U	USA::29 October 1980
Arnold Schwarzenegger	"San Pedro Beach Bums, The" (1977)	U	U	USA::19 September 1977
Arnold Schwarzenegger	"Streets of San Francisco, The" (1972)	U	U	USA::16 September 1972
Arnold Schwarzenegger	Happy Anniversary and Goodbye (1974) (TV)	U	U	USA::19 November 1974
Bruce Lee	Enter the Dragon (1973)	$850,000 (estimated)	$25,000,000 (USA);;$90,000,000 (Worldwide);;HKD 3,307,526 (Hong Kong)	Hong Kong::26 July 1973
Bruce Lee	Way of the Dragon, The (1972)	$130,000 (estimated)	U	Hong Kong::30 December 1972
Bruce Lee	Chinese Connection, The (1972)	$100,000 (estimated)	U	Hong Kong::22 March 1972
Bruce Lee	Big Boss, The (1971)	$100,000 (estimated)	U	Hong Kong::3 October 1971
Bruce Lee	Marlowe (1969)	U	U	Iran::2 September 1969
Bruce Lee	Ren hai gu hong (1960)	U	U	Hong Kong::3 March 1960
Bruce Lee	Lei yu (1957)	U	U	Hong Kong::14 March 1957
Bruce Lee	Zao zhi dang cu wo bu jia (1956)	U	U	Hong Kong::22 December 1956
Bruce Lee	Zha dian na fu (1956)	U	U	Hong Kong::25 February 1956
Bruce Lee	Gu xing xue lei (1955)	U	U	U
Bruce Lee	Er nu zhai (1955)	U	U	Hong Kong::21 October 1955
Bruce Lee	Gu er xing (1955)	U	U	Hong Kong::8 September 1955
Bruce Lee	Ai xia ji (1955)	U	U	Hong Kong::8 January 1955
Bruce Lee	It's Father's Fault (1953)	U	U	U
Bruce Lee	Wei lou chun xiao (1953)	U	U	Hong Kong::27 November 1953
Bruce Lee	Qian wan ren jia (1953)	U	U	Hong Kong::8 October 1953
Bruce Lee	Ci mu lei (1953)	U	U	Hong Kong::28 June 1953
Bruce Lee	Ku hai ming deng (1953)	U	U	Hong Kong::30 April 1953
Bruce Lee	Ren zhi Chu (1951)	U	U	Hong Kong::12 April 1951
Bruce Lee	Xi lu xiang (1950)	U	U	Hong Kong::31 May 1950
Bruce Lee	Meng li xi shi (1949)	U	U	Hong Kong::6 May 1949
Bruce Lee	Fu gui fu yun (1948)	U	U	Hong Kong::24 November 1948
Bruce Lee	Birth of Mankind, The (1946)	U	U	U
Bruce Lee	Ren zhi Chu (1951)	U	U	Hong Kong::12 April 1951
Bruce Lee	Golden Gate Girl (1941)	U	U	USA::27 May 1941
Bruce Lee	"Longstreet" (1971)	U	U	USA::16 September 1971
Bruce Lee	"Here Come the Brides" (1968)	U	U	USA::25 September 1968
Bruce Lee	"Ironside" (1967)	U	U	USA::14 September 1967
Bruce Lee	"Green Hornet, The" (1966)	U	U	USA::9 September 1966
Bruce Lee	"Batman" (1966)	U	U	USA::12 January 1966
Bruce Willis	Captive (2015)	U	U	U
Bruce Willis	Rock the Kasbah (2014)	U	U	U
Bruce Willis	Labor of Love (2015)	U	U	Netherlands::10 December 2015
Bruce Willis	Sin City: A Dame to Kill For (2014)	U	U	Azerbaijan::21 August 2014
Bruce Willis	Sin City (2005)	$40,000,000 (estimated)	$74,103,820 (USA) (30 July 2012);;$74,080,767 (USA) (31 July 2005);;$74,045,065 (USA) (24 July 2005);;$73,995,242 (USA) (17 July 2005);;$73,906,939 (USA) (10 July 2005);;$73,786,947 (USA) (4 July 2005);;$73,678,234 (USA) (26 June 2005);;$73,639,680 (USA) (19 June 2005);;$73,586,384 (USA) (12 June 2005);;$73,524,315 (USA) (5 June 2005);;$73,239,371 (USA) (22 May 2005);;$72,951,893 (USA) (15 May 2005);;$72,212,418 (USA) (8 May 2005);;$70,605,067 (USA) (1 May 2005);;$67,263,575 (USA) (24 April 2005);;$61,301,949 (USA) (17 April 2005);;$50,762,939 (USA) (10 April 2005);;$29,120,273 (USA) (3 April 2005);;£7,004,229 (UK) (17 July 2005);;£6,911,294 (UK) (10 July 2005);;£6,710,412 (UK) (3 July 2005);;£6,355,799 (UK) (26 June 2005);;£5,707,095 (UK) (19 June 2005);;£4,650,906 (UK) (12 June 2005);;£2,452,299 (UK) (5 June 2005);;$158,753,820 (Worldwide) (30 July 2012);;CZK 13,617,319 (Czech Republic) (22 September 2005);;CZK 13,365,024 (Czech Republic) (15 September 2005);;€3,984,508 (Italy) (10 July 2005);;€2,763,702 (Italy) (12 June 2005);;€1,553,586 (Italy) ( June 2005);;€981,057 (Netherlands) (17 July 2005);;€280,362 (Netherlands) (5 June 2005);;€3,897,868 (Spain) (28 August 2005);;€3,099,401 (Spain) (21 August 2005);;€1,406,560 (Spain) (14 August 2005)	USA::28 March 2005 (Westwood, California)
Bruce Willis	Prince, The (2014)	$18,000,000 (estimated)	U	U
Bruce Willis	RED 2 (2013)	$84,000,000 (estimated)	$53,215,979 (USA) (13 October 2013);;$52,869,287 (USA) (29 September 2013);;$52,770,877 (USA) (22 September 2013);;$52,627,070 (USA) (15 September 2013);;$52,210,607 (USA) (1 September 2013);;$51,605,125 (USA) (25 August 2013);;$50,961,305 (USA) (18 August 2013);;$49,351,645 (USA) (11 August 2013);;$45,059,433 (USA) (4 August 2013);;$35,011,553 (USA) (28 July 2013);;$18,048,422 (USA) (21 July 2013);;$53,262,560 (USA);;$148,075,565 (Worldwide);;$94,813,005 (Non-USA)	Greece::18 July 2013
Bruce Willis	G.I. Joe: Retaliation (2013)	$130,000,000 (estimated)	$122,512,052 (USA) (14 July 2013);;$122,476,278 (USA) (7 July 2013);;$122,393,554 (USA) (30 June 2013);;$122,263,056 (USA) (23 June 2013);;$122,108,911 (USA) (16 June 2013);;$121,900,119 (USA) (9 June 2013);;$121,588,603 (USA) (2 June 2013);;$121,196,700 (USA) (26 May 2013);;$120,522,043 (USA) (19 May 2013);;$119,764,294 (USA) (12 May 2013);;$118,752,410 (USA) (5 May 2013);;$116,477,968 (USA) (28 April 2013);;$111,200,157 (USA) (21 April 2013);;$102,520,113 (USA) (14 April 2013);;$86,438,449 (USA) (7 April 2013);;$51,008,689 (USA) (31 March 2013);;$122,523,060 (USA);;$375,740,705 (Worldwide);;$253,217,645 (Non-USA);;PHP 187,039,829 (Philippines) (12 May 2013);;PHP 185,077,049 (Philippines) (21 April 2013);;PHP 169,090,237 (Philippines) (14 April 2013);;PHP 130,958,249 (Philippines) (7 April 2013);;PHP 49,869,175 (Philippines) (31 March 2013)	South Korea::11 March 2013 (Seoul)
Bruce Willis	Good Day to Die Hard, A (2013)	$92,000,000 (estimated)	$67,346,556 (USA) (23 May 2013);;$67,344,392 (USA) (19 May 2013);;$67,294,338 (USA) (5 May 2013);;$67,234,781 (USA) (28 April 2013);;$67,153,513 (USA) (21 April 2013);;$67,006,765 (USA) (14 April 2013);;$66,795,650 (USA) (7 April 2013);;$66,551,069 (USA) (31 March 2013);;$66,260,731 (USA) (24 March 2013);;$65,471,646 (USA) (17 March 2013);;$63,367,431 (USA) (10 March 2013);;$59,696,527 (USA) (3 March 2013);;$51,967,897 (USA) (24 February 2013);;$36,879,773 (USA) (17 February 2013);;$67,349,198 (USA);;$303,723,695 (Worldwide) (23 May 2013);;$304,654,182 (Worldwide);;$237,304,984 (Non-USA);;PHP 86,902,819 (Philippines) (24 March 2013);;PHP 85,938,703 (Philippines) (17 March 2013);;PHP 85,369,189 (Philippines) (10 March 2013);;PHP 82,238,015 (Philippines) (3 March 2013);;PHP 71,588,711 (Philippines) (24 February 2013);;PHP 45,301,894 (Philippines) (17 February 2013)	Hong Kong::7 February 2013
Bruce Willis	Looper (2012)	$30,000,000 (estimated)	$66,486,205 (USA) (1 January 2013);;$66,305,045 (USA) (16 December 2012);;$66,146,080 (USA) (9 December 2012);;$65,915,585 (USA) (2 December 2012);;$65,587,055 (USA) (23 November 2012);;$65,117,044 (USA) (18 November 2012);;$64,669,383 (USA) (11 November 2012);;$63,661,804 (USA) (4 November 2012);;$61,513,833 (USA) (28 October 2012);;$57,842,819 (USA) (21 October 2012);;$51,344,090 (USA) (14 October 2012);;$40,216,652 (USA) (7 October 2012);;$20,801,552 (USA) (30 September 2012);;$66,486,205 (USA);;£9,706,738 (UK) (28 October 2012);;£9,017,332 (UK) (21 October 2012);;£7,566,485 (UK) (14 October 2012);;£5,412,102 (UK) (7 October 2012);;£2,427,994 (UK) (30 September 2012);;$166,521,158 (Worldwide) (1 January 2013);;$166,367,976 (Worldwide) (20 December 2012);;$176,506,819 (Worldwide);;$110,020,614 (Non-USA);;€2,763,828 (Spain) (25 November 2012);;€2,702,810 (Spain) (18 November 2012);;€2,356,782 (Spain) (4 November 2012);;€1,851,327 (Spain) (28 October 2012);;€946,254 (Spain) (21 October 2012)	Canada::6 September 2012 (Toronto International Film Festival)
Bruce Willis	Fire with Fire (II) (2012)	$10,400,000 (estimated)	U	USA::31 August 2012
Bruce Willis	Expendables 2, The (2012)	$92,000,000 (estimated)	$85,017,401 (USA) (18 November 2012);;$84,956,224 (USA) (11 November 2012);;$84,855,313 (USA) (4 November 2012);;$84,705,404 (USA) (28 October 2012);;$84,573,293 (USA) (21 October 2012);;$84,501,958 (USA) (14 October 2012);;$84,370,358 (USA) (7 October 2012);;$84,025,347 (USA) (30 September 2012);;$83,019,805 (USA) (23 September 2012);;$80,405,980 (USA) (16 September 2012);;$75,619,038 (USA) (9 September 2012);;$68,814,085 (USA) (2 September 2012);;$52,313,944 (USA) (26 August 2012);;$28,591,370 (USA) (19 August 2012);;$312,573,423 (Worldwide) ( November 2012);;$268,993,000 (Worldwide) (23 September 2012);;PHP 94,314,276 (Philippines) (9 September 2012);;PHP 89,422,526 (Philippines) (2 September 2012);;PHP 74,728,946 (Philippines) (26 August 2012);;PHP 40,632,167 (Philippines) (19 August 2012)	Spain::8 August 2012 (Madrid)
Bruce Willis	Moonrise Kingdom (2012)	$16,000,000 (estimated)	$45,512,466 (USA) (1 November 2012);;$45,507,053 (USA) (28 October 2012);;$45,489,125 (USA) (21 October 2012);;$45,451,321 (USA) (14 October 2012);;$45,382,157 (USA) (7 October 2012);;$45,294,888 (USA) (30 September 2012);;$45,161,623 (USA) (23 September 2012);;$44,931,569 (USA) (16 September 2012);;$44,640,048 (USA) (9 September 2012);;$44,320,081 (USA) (2 September 2012);;$42,966,193 (USA) (19 August 2012);;$42,074,792 (USA) (12 August 2012);;$40,779,127 (USA) (5 August 2012);;$38,641,403 (USA) (29 July 2012);;$36,087,959 (USA) (22 July 2012);;$32,483,002 (USA) (15 July 2012);;$26,780,989 (USA) (8 July 2012);;$18,465,954 (USA) (1 July 2012);;$11,613,828 (USA) (24 June 2012);;$6,839,462 (USA) (17 June 2012);;$3,731,001 (USA) (10 June 2012);;$3,750,000 (USA) (10 June 2012);;$1,737,093 (USA) (3 June 2012);;$686,179 (USA) (27 May 2012);;$45,512,466 (USA);;$66,263,898 (Worldwide) (7 January 2013);;$65,073,551 (Worldwide) (1 November 2012);;$68,263,166 (Worldwide);;$22,750,700 (Non-USA);;€997,083 (Italy) (30 December 2012);;€840,694 (Italy) (23 December 2012);;€743,916 (Italy) (16 December 2012);;€450,133 (Italy) (9 December 2012);;€122,092 (Portugal) (8 August 2012);;€95,894 (Portugal) (25 July 2012);;€76,786 (Portugal) (18 July 2012);;€43,572 (Portugal) (11 July 2012);;€111,937 (Portugal) (1 July 2012)	Switzerland::16 May 2012 (French speaking region)
Bruce Willis	Cold Light of Day, The (2012)	$20,000,000 (estimated)	$3,749,061 (USA) (30 September 2012);;$3,691,394 (USA) (23 September 2012);;$3,279,550 (USA) (16 September 2012);;$1,831,588 (USA) (9 September 2012);;$1,892,814 (UK) (23 April 2012);;$10,968,746 (Worldwide) ( August 2012);;$1,536,000 (France) (13 May 2012);;$2,033,522 (Spain) (20 May 2012)	Spain::4 April 2012
